"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Snead, Brian","OHSt","RB,FLX","Fr","720","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Snorweah, Charles","Rut","RB,FLX","Jr","721","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Spann-Ford, Brevyn","Minn","TE,FLX","Fr","722","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Sparks, Jared","Purd","QB,WR,FLX","So","723","FA","NW Thu 8:00PM","0","0","10%","-","6","0%"
"Spielman, JD","Neb","WR,FLX","So","724","FA","Akr Sat 8:00PM","0","0","100%","179.14","9","0%"
"Stacy, Cam","Ill","WR,FLX","Fr","725","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stampley, Dominic","Ill","WR,FLX","So","726","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stillmunkes, Kordell","Iowa","RB,FLX","Fr","727","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Stoll, Jack","Neb","TE,FLX","So","728","FA","Akr Sat 8:00PM","0","0","6%","389.1","9","0%"
"Subbert, Ben","Iowa","TE,FLX","Fr","729","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Sullivan-Brown, Cam","PSU","WR,FLX","Fr","730","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Taylor, Coran","Ill","QB,FLX","Fr","731","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Taylor, Kory","Purd","WR,FLX","Fr","732","WW","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Taylor, Kurt","Mich","RB,FLX","So","733","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Taylor, Prince","Rut","WR,FLX","So","734","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Taylor, Reese","Ind","WR,FLX,DB","Fr","735","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Teague, Master","OHSt","RB,FLX","Fr","736","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Thomas, Alante","MSU","RB,FLX","So","737","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Thomas, Cam","Ill","QB,FLX","So","738","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Thomas, Connor","Ind","RB,FLX","So","739","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Thomas, Drew","Iowa","WR,FLX","Fr","740","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Thomas, Dylan","Ill","WR,FLX","Fr","741","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Thomas, Johnathan","PSU","RB,FLX","Sr","742","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Thompson, True","Minn","WR,FLX","So","743","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Thurman, Andrew","Neb","WR,FLX","Fr","744","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Tirmonia, Jackson","NW","WR,FLX","So","745","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Tobin, Justin","PSU","K","Jr","746","WW","App Sat 3:30PM","0","0","0%","-","6","0%"
"Tracy, Jr., Tyrone","Iowa","WR,FLX","Fr","747","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Trussell, Jess","Purd","TE,FLX","Jr","748","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Turner, Christian","Mich","RB,FLX","Fr","749","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Van Dyne, Harry","Minn","WR,FLX","Fr","750","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Van Dyne, Yale","Minn","WR,FLX","So","751","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"VanSumeren, Ben","Mich","RB,FLX","Fr","752","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vanden Boom, Danny","Wisc","QB,FLX","Fr","753","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Vedral, Noah","Neb","QB,FLX","So","754","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Veingrad, Ryan","Mich","TE,FLX,DL","So","755","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vejvoda, Nate","Iowa","TE,FLX","Jr","756","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Vokolek, Travis","Rut","TE,FLX","So","757","FA","TxSt Sat 12:00PM","0","0","1%","427.8","9","0%"
"Wainwright, Muhammad","Rut","TE,FLX,DL","Sr","758","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Walker Jr., Ronnie","Ind","RB,FLX","Fr","759","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Walker, Bobby","Ill","TE,FLX","Jr","760","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Walker, Brock","Minn","K","Fr","761","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wangler, Jared","Mich","RB,FLX","Sr","762","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wanner, Coy","Wisc","RB,TE,FLX","Fr","763","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Warner, Kade","Neb","WR,FLX","Fr","764","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Washington, Jerome","Rut","TE,FLX","Sr","765","FA","TxSt Sat 12:00PM","0","0","3%","455.9","9","0%"
"Washington, Maurice","Neb","RB,FLX","Fr","766","FA","Akr Sat 8:00PM","0","0","10%","366.4","9","0%"
"Watercutter, Ryan","Ind","TE,FLX","Sr","767","FA","@FLInt Sat 7:00PM","0","0","10%","-","10","0%"
"Watson, Nakia","Wisc","RB,FLX","Fr","768","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Watt, Dominick","Neb","WR,FLX","Fr","769","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Watts, Jahz","MSU","WR,FLX","Fr","770","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welch, Andre","MSU","WR,FLX","So","771","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welde, Christopher","PSU","RB,WR,FLX,DB","Jr","772","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Weller, Justin","PSU","WR,FLX","Fr","773","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"West, Jacob","Mich","QB,FLX,DB","Sr","774","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendan","Mich","WR,FLX","Sr","775","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendon","OHSt","WR,FLX,DB","So","776","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"White, Cody","MSU","WR,FLX","So","777","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"White, De'Shawn","OHSt","WR,FLX","So","778","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Whittaker, Jason","NW","QB,FLX","Fr","779","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Wieting, Nate","Iowa","TE,FLX","Jr","780","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Williams, Bryce","Minn","RB,FLX","Fr","781","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Williams, Justice","Ill","WR,FLX,LB","Jr","782","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Williams, Mike","Neb","WR,FLX","Jr","783","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wilson, Tru","Mich","RB,FLX","Jr","784","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Witham, Bryce","Minn","TE,FLX","Jr","785","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Witherspoon, Clayton","Minn","TE,FLX","Fr","786","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wittwer, Max","Mich","QB,FLX","Fr","787","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wolf, Chase","Wisc","QB,FLX","Fr","788","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Woods, Paul","Rut","WR,FLX","Fr","789","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Woodyard, Jaron","Neb","WR,FLX","Jr","790","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wormley, Everett","Rut","WR,FLX","So","791","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Wright, Terry","Purd","WR,FLX","Sr","792","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Young, Conor","Neb","WR,FLX","Jr","793","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Young, Devonte","Iowa","WR,FLX","Jr","794","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Young, Jack","Mich","WR,FLX","So","795","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Young, Toren","Iowa","RB,FLX","So","796","FA","NIU Sat 3:30PM","0","0","100%","136.64","5","0%"
"Zembiec, Jake","PSU","QB,FLX","So","797","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Zico, Isaac","Purd","WR,FLX","Sr","798","FA","NW Thu 8:00PM","0","0","7%","-","6","0%"
"Abdulaziz, Rani","Rut","DB","Fr","799","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abraham, Kessawn","Rut","DB","Fr","800","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abrams, Jacob","Purd","DB","Fr","801","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Adams, Tony","Ill","DB","So","802","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Ahanotu, Mayan","Minn","DL","Fr","803","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Alexander, Jalen","MD","DL","Fr","804","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Alexander, Jaylan","Purd","LB","Fr","805","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Alexander, Quayshon","Neb","LB","So","806","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Allen, Thomas","Ind","LB","Fr","807","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Alston, David","Neb","LB","Fr","808","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Danny","Minn","LB","Fr","809","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Anderson, Fyn","Neb","DL","Jr","810","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Nick","Iowa","LB","Jr","811","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Anderson, Nihym","MD","LB","Fr","812","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Andrea, Alec","Ill","DB","Fr","813","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Andrighetto, Lucas","Mich","DB","Fr","814","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Anthony, Jordan","Mich","LB","So","815","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Anyanwu, Chee","NW","LB","Fr","816","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Archer, Jake","Neb","LB","Fr","817","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Asher, Jones","Purd","LB","Fr","818","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Aune, Josh","Minn","DB","Fr","819","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Avery, Calvin","Ill","DL","Fr","820","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Avery, Tre","Rut","DB","So","821","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baca, Steve","MD","LB","Jr","822","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Balistreri, Michael","Wisc","DL","Fr","823","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Ball, Elijah","Purd","DB","Fr","824","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Banderas, Anthony","Neb","LB","Fr","825","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Banks, Sevyn","OHSt","DB","Fr","826","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barber, Damion","PSU","DL","Fr","827","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Barnes, Derrick","Purd","LB","So","828","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Barron, Ty","Minn","LB","Fr","829","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Barrow, Malik","OHSt","DL","So","830","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barrow, Tim","Rut","DB","Fr","831","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Battle, Rashawn","Rut","LB","So","832","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baylor, Tyler","MD","DL","Fr","833","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bazzie, Fofie","MD","DB","Fr","834","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Beery, Britt","Ind","DL","Fr","835","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Beesley, Drew","MSU","DL","So","836","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Bell, Christian","Wisc","LB","So","837","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Bennett, Kenny","MD","DB","Fr","838","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Benson, Seth","Iowa","LB","Fr","839","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Bergin, Chris","NW","LB","So","840","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bernat, Nolan","Ill","DB","Jr","841","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Blake, Wyatt","NW","DL","Fr","842","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Blaylock, Travian","Wisc","DB","Fr","843","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Boone, Raymond","MD","DB","Fr","844","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bootle, Dicaprio","Neb","DB","So","845","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Bordner, Brendan","Rut","DL","Fr","846","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Brand, Bryce","MD","DL","So","847","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Brents, Julius","Iowa","DB","Fr","848","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Brooks, Ellis","PSU","LB","Fr","849","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown IV, Earnest","NW","DL","So","850","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Brown Jr., Andre","Ind","DB","Jr","851","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Brown, DJ","PSU","DB","Fr","852","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, Shakur","MSU","DB","Fr","853","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Brown, Sydney","Ill","DB","Fr","854","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Brown, Verdis","Ill","DL","Fr","855","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Browning, Baron","OHSt","LB","So","856","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Brownlee, David","MD","LB","Fr","857","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bryant, Alfred","Ind","DL","Fr","858","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Bullock, Brian","NW","DB","So","859","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bullock, Izaia","Rut","LB","Jr","860","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Bunner, Bradley","Neb","DB","Fr","861","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Burgess, Juwan","Ind","DB","Fr","862","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burks, Noah","Wisc","LB","So","863","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Burnam, Mo","Ind","LB","Fr","864","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burrell, Eric","Wisc","DB","So","865","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Burton, Donte","Wisc","DB","Fr","866","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Butler, Tony","Neb","DB","So","867","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cage, Jerron","OHSt","DL","Fr","868","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Campbell, Chance","MD","LB","Fr","869","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Campos, Ben","Iowa","LB","Fr","870","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carlson, John","Iowa","LB","Fr","871","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carney Jr., Owen","Ill","DL","So","872","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Carnifax, Tommy","NW","DL","So","873","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Carriere-Williams, Dontye","Wisc","DB","So","874","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Casey, Aaron","Ind","LB","Fr","875","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Cassidy, Chris","Neb","LB","Fr","876","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Castro-Fields, Tariq","PSU","DB","So","877","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Cesarz, Ethan","Wisc","LB","Fr","878","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Chamberlain, Bryce","Mich","LB","Fr","879","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Chizmar, Max","PSU","LB","Fr","880","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Clark, Braxton","Neb","DB","Fr","881","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cochran, Tyler","Mich","DB","Jr","882","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Coghlan, Sean","Ill","LB","Fr","883","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Colbert, Djimon","Iowa","LB,DB","Fr","884","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cone, Madison","Wisc","DB","So","885","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Cox, Aaron","OHSt","DL","So","886","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Cox, Ethan","Neb","DB","Fr","887","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Craddieth, Dallas","Iowa","DB","Fr","888","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cravaack, Jack","Purd","DL","Fr","889","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Creamer, Trey","Iowa","DB","Fr","890","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Culpepper, Judge","PSU","DL","Fr","891","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Currens, Seth","Wisc","DB","So","892","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Daniel II, PC","Ill","DB","Fr","893","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Daniels, Allen","Purd","DL","Fr","894","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Daniels, Damion","Neb","DL","Fr","895","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Daniels, Joseph","Ind","DB","Fr","896","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Davis, Jared","Mich","DB","So","897","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Day, David","Purd","DB","Jr","898","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Day, Parker","Rut","DB","Fr","899","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"DeGroot, Dawson","Ill","DB","So","900","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Deen, Branson","Purd","DL","Fr","901","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Dever, Kevin","OHSt","DB","So","902","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Di Leo, Frank","PSU","LB","Jr","903","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Dicerbo, Antonio","MD","DL","So","904","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Dietzen, Boyd","Wisc","DL","Fr","905","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Dinsdale, Colton","Iowa","DB","Jr","906","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dismuke, Marquel","Neb","DB","So","907","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Dix, Donnell","PSU","DL","Sr","908","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Dixon, Breon","Neb","LB,DB","So","909","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Donald, Noah","OHSt","DL","Jr","910","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Doyle, Dillon","Iowa","LB","Fr","911","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Drobocky, Dane","Mich","DL","Jr","912","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"DuMond, Joe","PSU","DL,LB","Jr","913","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Duggan, Jaohne","Rut","DL","Fr","914","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Dunaway, Jack","Mich","LB","Sr","915","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Duwa, Levi","Iowa","DL","Fr","916","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dvorak, Wes","Iowa","DB","Jr","917","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Eifler, Milo","Ill","LB","So","918","WW","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Eley, Ayinde","MD","LB","Fr","919","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Ellis, Ray","Purd","DL","Sr","920","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Epenesa, A.J.","Iowa","DL","So","921","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Estes, Rey","Minn","DB","Fr","922","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Evans, Joe","Iowa","LB","Fr","923","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Everett, Gavin","Ind","DL","Jr","924","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Faison-Walden, Brelin","PSU","LB","Fr","925","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Fakasiieiki, Semisi","Purd","DL,LB","So","926","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Fakih, Adam","Mich","LB","So","927","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Fankhauser, Owen","OHSt","DB","Jr","928","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Fatukasi, Olakunle","Rut","LB","So","929","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Faustin, Sammy","Mich","DB","Fr","930","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Feist, Colton","Neb","DL","Fr","931","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Ferguson, Tyrin","Neb","LB","Jr","932","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Fisher, Paddy","NW","LB","So","933","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Fitzgerald, Bryant","Ind","DB","Fr","934","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Flythe, Vincent","MD","DB","Fr","935","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Fogg, Tyshon","Rut","LB","So","936","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Fontaine, Austin","MD","DL","Fr","937","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Franklin, Jaylan","Wisc","LB","Fr","938","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Frederick, Corbin","Neb","DB","Fr","939","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Friday, Tyler","OHSt","DL","Fr","940","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Gaddy, Brandon","MD","DL","Fr","941","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gaddy, Breyon","MD","DL","Fr","942","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gallagher, Blake","NW","LB","So","943","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gant, Dallas","OHSt","LB","Fr","944","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garrett, Haskell","OHSt","DL","So","945","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garvin, Jelani Ray","Rut","DB","Jr","946","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Gay, Isaiah","Ill","DL","So","947","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"George, Joey","Mich","DL","Fr","948","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gervin, Kalon","MSU","DB","Fr","949","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Gil, Devin","Mich","LB","Jr","950","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Glackin, Jango","NW","LB","So","951","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Glasgow, Cherokee","MD","DL","Fr","952","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Goetz, C.J.","Wisc","LB","Fr","953","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Goldsberry, Owen","Mich","DB","Fr","954","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gooden, Mark","NW","DL","So","955","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gordon, Trent","PSU","DB","Fr","956","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Gotay, Fa'Najae","MD","LB","Fr","957","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gray, Vincent","Mich","DB","Fr","958","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Gemon","Mich","DB","Fr","959","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, German","Mich","DB","Fr","960","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Kendrick","Ill","DL","Fr","961","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green-May, Izayah","Wisc","LB","Fr","962","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Griggs, Jason","Rut","DL","So","963","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Grodman, Louis","Mich","DB","Sr","964","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gross-Matos, Yetur","PSU","DL","So","965","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Guthrie, Trenton","Minn","LB","Fr","966","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hamdan, Zaid","OHSt","DL","Fr","967","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hampton, A.J.","NW","DB","Fr","968","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hankins, Matt","Iowa","DB","So","969","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hansard, Fred","PSU","DL","Fr","970","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hardge III, Ron","Ill","DB","Fr","971","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Harris, Justus","Minn","DB","So","972","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
