"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Frederick, Corbin","Neb","DB","Fr","489","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Freiermuth, Pat","PSU","TE,FLX","Fr","490","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Friday, Tyler","OHSt","DL","Fr","491","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Fryfogle, Ty","Ind","WR,FLX","So","492","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Fuller, Jordan","OHSt","DB","Jr","493","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Funk, Jake","MD","RB,FLX","Jr","494","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Furbush, Noah","Mich","LB","Sr","495","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gaddy, Brandon","MD","DL","Fr","496","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gaddy, Breyon","MD","DL","Fr","497","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gajcak, Chris","Ind","WR,FLX","Jr","498","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Gallagher, Blake","NW","LB","So","499","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gant, Dallas","OHSt","LB","Fr","500","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Gardiner, Ellijah","OHSt","WR,FLX","Fr","501","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Garrett, Haskell","OHSt","DL","So","502","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garrett, Julian","Mich","RB,FLX","Fr","503","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Garvin, Jelani Ray","Rut","DB","Jr","504","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Gary, Rashan","Mich","DL","Jr","505","FA","@ND Sat 7:30PM","0","0","100%","253","9","-"
"Gay, Isaiah","Ill","DL","So","506","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Gaziano, Joe","NW","DL","Jr","507","FA","@Purd Thu 8:00PM","0","0","100%","259","4","-"
"Geary, Clay","Minn","WR,FLX","So","508","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Gebbia, Tristan","Neb","QB,FLX","Fr","509","FA","Akr Sat 8:00PM","0","0","6%","367.4","9","0%"
"Geil, Henry","Iowa","RB,FLX","Fr","510","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Gentry, Zach","Mich","TE,FLX","Sr","511","FA","@ND Sat 7:30PM","0","0","76%","-","9","0%"
"George, Daniel","PSU","WR,FLX","Fr","512","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"George, Jeff","Mich","QB,FLX","Sr","513","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"George, Joey","Mich","DL","Fr","514","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gervase, Jake","Iowa","DB","Sr","515","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Gervin, Kalon","MSU","DB","Fr","516","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Gianacakos, Chase","MSU","TE,FLX","Sr","517","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Gibson, Erik","Minn","WR,FLX","Fr","518","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Gibson, Jerry","Minn","DL","Sr","519","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Gifford, Luke","Neb","LB","Sr","520","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Gil, Devin","Mich","LB","Jr","521","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gill, Jaelen","OHSt","RB,FLX","Fr","522","FA","OreSt Sat 12:00PM","0","0","11%","-","9","0%"
"Givens, Kevin","PSU","DL","Jr","523","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Glackin, Jango","NW","LB","So","524","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Glasgow, Cherokee","MD","DL","Fr","525","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Glasgow, Jordan","Mich","LB,DB","Sr","526","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Goens, Trent","NW","DL","Jr","527","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Goetz, C.J.","Wisc","LB","Fr","528","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Goldsberry, Owen","Mich","DB","Fr","529","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Golston, Chauncey","Iowa","DL","So","530","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Gooden, Mark","NW","DL","So","531","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gordon, Trent","PSU","DB","Fr","532","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Gossage, Paul","Minn","WR,FLX","Jr","533","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Gotay, Fa'Najae","MD","LB","Fr","534","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Grady, Griffin","Wisc","LB","So","535","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Grady, Kyle","Mich","QB,FLX","Fr","536","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Gray, Vincent","Mich","DB","Fr","537","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Cade","Wisc","WR,FLX","Fr","538","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Green, Carmoni","Ill","WR,FLX","So","539","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Green, Gemon","Mich","DB","Fr","540","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, German","Mich","DB","Fr","541","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Kendrick","Ill","DL","Fr","542","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green, Seth","Minn","QB,TE,FLX","So","543","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Green, Stanley","Ill","DB","Jr","544","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green, TJ","NW","QB,FLX","Jr","545","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Green-May, Izayah","Wisc","LB","Fr","546","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Gregoire, Mike","Wisc","WR,FLX","Fr","547","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Griffin, Caleb","Ill","K","Fr","548","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Griffin-Stewart, Nakia","Rut","TE,FLX","Jr","549","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Griggs, Jason","Rut","DL","So","550","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Grodman, Louis","Mich","DB","Sr","551","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Groeneweg, Kyle","Iowa","WR,FLX","Sr","552","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Gross-Matos, Yetur","PSU","DL","So","553","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Grosz, Tyler","Mich","WR,FLX","Sr","554","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Guerendo, Isaac","Wisc","RB,FLX","Fr","555","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Guthrie, Trenton","Minn","LB","Fr","556","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Haggerty, Gavin","Rut","K","Jr","557","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Hahn, Cole","MSU","K","Fr","558","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Hall, Nate","NW","LB","Sr","559","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hallock, Tanner","MSU","RB,FLX,LB","Fr","560","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Hamdan, Zaid","OHSt","DL","Fr","561","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hamilton, Davon","OHSt","DL","Jr","562","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hamilton, Tyler","Purd","WR,FLX","Fr","563","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Hamler, KJ","PSU","WR,FLX","Fr","564","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Hampton, A.J.","NW","DB","Fr","565","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hampton, Saquan","Rut","DB","Sr","566","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Hanaoka, Chad","NW","RB,FLX","Sr","567","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Hankins, Matt","Iowa","DB","So","568","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hanks, Javis","Rut","WR,FLX","Fr","569","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Hansard, Fred","PSU","DL","Fr","570","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hansen, Jake","Ill","LB","So","571","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hardge III, Ron","Ill","DB","Fr","572","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Harding, Dele","Ill","LB","Jr","573","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hardy, Kamal","Purd","DB","Sr","574","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Harrell, Deron","Wisc","WR,FLX,DB","Fr","575","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Harris II, J-Shun","Ind","WR,FLX","Sr","576","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Harris, Jaylen","OHSt","WR,FLX","So","577","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Harris, Justus","Minn","DB","So","578","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Harrison, Malik","OHSt","LB","Jr","579","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hartage, Montre","NW","DB","Sr","580","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hartlaub, Drew","PSU","DB","Fr","581","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Harvey, Noah","MSU","LB","Fr","582","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Haskins, Hassan","Mich","RB,FLX","Fr","583","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Haubeil, Blake","OHSt","K","So","584","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Hausmann, Jake","OHSt","TE,FLX","So","585","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Hawkins, Aeneas","PSU","DL","Fr","586","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hawkins, Brad","Mich","DB","So","587","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Hayek, Hunter","Rut","WR,FLX","So","588","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Hayes, C.J.","MSU","WR,FLX","Fr","589","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Hayes, Damon","Rut","DB","Jr","590","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Hayes, Ryan","Mich","TE,FLX","Fr","591","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Head Jr., James","Ind","DL","Fr","592","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Hemphill, Austin","Neb","RB,FLX","Jr","593","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Hendershot, Peyton","Ind","TE,FLX","Fr","594","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Henderson, Xavier","MSU","DB","Fr","595","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Henningsen, Matt","Wisc","DL","Fr","596","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hesse, Parker","Iowa","DL","Sr","597","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hester, Kiy","Rut","DB","Sr","598","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Hewitt, Jacolby","Ind","WR,FLX","Fr","599","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Hewlett, Joe","Mich","RB,FLX","Sr","600","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Heyroth, Jacob","Wisc","LB","Fr","601","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hickcox, Noah","Minn","DL","Fr","602","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hicks, Faion","Wisc","DB","Fr","603","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Higgins, Kai","Purd","DL","Jr","604","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hill, Lavert","Mich","DB","Jr","605","FA","@ND Sat 7:30PM","0","0","100%","261","9","-"
"Hill, Ronnie","Purd","DB","Jr","606","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hill-Hunt, Mufi","MSU","TE,FLX,DL","So","607","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Hiller, Austin","NW","DB","Fr","608","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hilliard, Justin","OHSt","LB","Jr","609","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hilling, Vlad","PSU","K","Fr","610","WW","App Sat 3:30PM","0","0","0%","-","6","0%"
"Hintze, Zach","Wisc","K","Jr","611","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Hippenhammer, Mac","PSU","WR,FLX","Fr","612","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Hittle, Logan","OHSt","LB","Jr","613","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hobbs, Nate","Ill","DB","So","614","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hockaday, Jack","Iowa","LB","Sr","615","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hoenstine, Alex","PSU","WR,FLX","Fr","616","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Hohenstein, Branden","Neb","TE,FLX","So","617","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Holland, Jonathan","PSU","TE,FLX","Jr","618","FA","App Sat 3:30PM","0","0","1%","-","6","0%"
"Hollins, Jacob","Ill","LB","Fr","619","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Holm, Justin","Neb","WR,FLX","Fr","620","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Holman, Berkeley","NW","WR,FLX","Fr","621","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Holman, Zac","Ill","WR,FLX,DB","Sr","622","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Holmes, Ezekiel","Ill","DL","Fr","623","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Holmes, Jordan","Ill","WR,FLX","Fr","624","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Homan, Myles","Purd","K","Jr","625","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Honas, Todd","Neb","WR,FLX","So","626","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Honas, Will","Neb","LB","Jr","627","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Hooker, Amani","Iowa","DB","Jr","628","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hooker, Marcus","OHSt","DB","Fr","629","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hoover, Zach","OHSt","K","So","630","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Horvath, Alexander","Purd","RB,FLX","Fr","631","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Howard, Keiron","MD","DL","Jr","632","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Howden, Jordan","Minn","DB","Fr","633","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Howe, Kraig","Wisc","DL","Jr","634","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hudetz, Troy","NW","LB","So","635","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hudson, Khaleke","Mich","LB,DB","Jr","636","FA","@ND Sat 7:30PM","0","0","100%","43","9","-"
"Huff, Jacob","Minn","DB","Sr","637","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Huff, Julian","Minn","LB","Sr","638","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hughes, Casey","Mich","DB","Sr","639","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Humphries, Isaiah","PSU","DB","Fr","640","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hunt, Andre","Neb","WR,FLX","Fr","641","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Hunt, Tyler","MSU","K","Fr","642","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Hutchinson, Aidan","Mich","DL","Fr","643","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Ingold, Alec","Wisc","RB,FLX","Sr","644","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Inzerillo, Paul","MD","K","So","645","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Irving-Bey, Deron","Mich","DL","So","646","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Ivy, TJ","Ind","TE,FLX","Fr","647","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Izien, Christian","Rut","DB","Fr","648","WW","TxSt Sat 12:00PM","0","0","-","-","9","-"
"Jabbie, Mohamed","Rut","WR,FLX","So","649","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Jackson, Antwuan","OHSt","DL","So","650","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jackson, Bryce","NW","DB","Fr","651","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jackson, Damian","Neb","DL","Fr","652","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Kenyon","Ill","DL","Jr","653","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jackson, Lamar","Neb","DB","Jr","654","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Paul","Wisc","WR,FLX,LB","Sr","655","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Jackson, Will","Neb","DB","Jr","656","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jacobus, Dalles","Iowa","DL","So","657","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"James, Isaac","Ind","DB","Jr","658","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"James, Ryan","Purd","WR,FLX","Fr","659","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Janes, Max","Minn","TE,FLX","Fr","660","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Jansen, Garret","Iowa","DL","Jr","661","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jarrell, MJ","MD","WR,FLX","Fr","662","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Jarzynka, Matt","Neb","DL","Sr","663","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jean-Baptiste, Javontae","OHSt","DL","Fr","664","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jefferson, JJ","NW","WR,FLX","Fr","665","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Jefferson, Pernell","Neb","LB","So","666","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jelen, Preston","Minn","RB,FLX","Fr","667","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Jennings, Deion","Rut","LB","Fr","668","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Jester, Hayden","OHSt","LB","Jr","669","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jeter, Donovan","Mich","DL","So","670","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johns, Tim","Purd","LB","Fr","671","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, D.J.","Iowa","DB","Fr","672","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Johnson, Donovan","PSU","DB","Fr","673","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Hunter","NW","QB,FLX","So","674","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Johnson, Hunter","Wisc","RB,FLX","Fr","675","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Johnson, Jamar","Ind","DB","Fr","676","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Jan","PSU","LB","Jr","677","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Jerome","Ind","DL","So","678","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Joseph","Neb","LB","Fr","679","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Johnson, Lawrence","Purd","DL","Fr","680","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, Patrick","Wisc","DB","Jr","681","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Ron","Mich","DL","Jr","682","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johnson, Tyler","Wisc","LB","Jr","683","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Tyreke","OHSt","DB","Fr","684","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Amani","Iowa","LB","Jr","685","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jones, Bradford","Mich","TE,FLX","Sr","686","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Jones, Brandon","Ill","RB,TE,FLX","So","687","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Jones, Cam","Ind","LB","Fr","688","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Cam'ron","Neb","DB","Fr","689","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jones, Chris","MD","WR,FLX","Sr","690","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Jones, Cornel","Purd","LB","So","691","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Darryl","MD","WR,FLX","Fr","692","WW","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Jones, Deon","MD","DB","Fr","693","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Jones, Dre'Mont","OHSt","DL","Jr","694","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Jeshaun","MD","WR,FLX","Fr","695","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Jones, Keandre","OHSt","LB","Jr","696","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Keiwan","Purd","DL","Sr","697","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Khalid","NW","LB","Fr","698","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jones, Miles","Neb","RB,WR,FLX","Fr","699","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Jones, Naquan","MSU","DL","So","700","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Jones, Reakwon","Ind","LB","Jr","701","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Reuben","Mich","DL","Sr","702","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Jones, Shamar","Ind","DL","Fr","703","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jordan, Ellison","PSU","DL","So","704","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Jordan, Grant","Neb","LB","So","705","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jordan, Jalen","Rut","WR,TE,FLX","Fr","706","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Jordan, Spencer","Neb","LB","So","707","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Joseph, Daniel","PSU","DL","So","708","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Joseph, Kerby","Ill","DB","Fr","709","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jurgens, Cameron","Neb","TE,FLX","Fr","710","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Jusevitch, Jordan","Ind","DB","Fr","711","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Justus, Logan","Ind","K","Jr","712","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Jutwreten, Robin","Rut","DL","Fr","713","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Kaiser, Brian","NW","TE,FLX","Fr","714","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Kallenberger, Jack","Iowa","DL","Jr","715","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Kapisak, Connor","Iowa","QB,FLX","Fr","716","WW","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Karel, Reid","Neb","DB","Jr","717","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Katshir, Charlie","PSU","LB","Fr","718","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Kelly, Austin","Iowa","RB,FLX","Sr","719","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Kelly-Powell, Jaylen","Mich","DB","So","720","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kemp, Carlo","Mich","DL","Jr","721","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kent, Trevor","NW","DL","Fr","722","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Kern, Jack","Minn","DL","Fr","723","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Kieft, Ko","Minn","TE,FLX","So","724","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"King, Jonathan","Ind","DL","Fr","725","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"King, Sedrick","Neb","LB","Sr","726","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Kinnel, Tyree","Mich","DB","Sr","727","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kitrell, Bo","Neb","RB,TE,FLX","Sr","728","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Klemp, Logan","Iowa","LB","Fr","729","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Knight, James","Ill","LB","So","730","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Knight, Qwuantrezz","MD","DB","Jr","731","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Knox, D.J.","Purd","RB,FLX","Sr","732","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Koerner, Jack","Iowa","DB","Fr","733","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Kristan, Bryan","OHSt","K","Sr","734","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Kromah, Jamree","Rut","DL","Fr","735","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Krull, Bryson","Neb","TE,FLX","Fr","736","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Krumholz, Adam","Wisc","WR,FLX","So","737","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Krumm, Nick","MSU","WR,FLX","Jr","738","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Kujawa, Tommy","Iowa","TE,FLX","Fr","739","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
