"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","Bye","% Owned","+/-","GP","FRTDY","Int","IntYd","Sk","SkY","Tk","Stf","StY","Sft","RtTY","BFGTDY","TD"
"Hooker, Amani","Iowa","DB","Jr","352","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hooker, Marcus","OHSt","DB","Fr","353","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Howard, Keiron","MD","DL","Jr","354","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Howden, Jordan","Minn","DB","Fr","355","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Howe, Kraig","Wisc","DL","Jr","356","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Hudetz, Troy","NW","LB","So","357","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hudson, Khaleke","Mich","LB,DB","Jr","358","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Humphries, Isaiah","PSU","DB","Fr","359","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hutchinson, Aidan","Mich","DL","Fr","360","WW","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Irving-Bey, Deron","Mich","DL","So","361","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Izien, Christian","Rut","DB","Fr","362","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jackson, Antwuan","OHSt","DL","So","363","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jackson, Bryce","NW","DB","Fr","364","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jackson, Damian","Neb","DL","Fr","365","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jackson, Kenyon","Ill","DL","Jr","366","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jackson, Lamar","Neb","DB","Jr","367","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jackson, Will","Neb","DB","Jr","368","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacobus, Dalles","Iowa","DL","So","369","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"James, Isaac","Ind","DB","Jr","370","FA","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Jansen, Garret","Iowa","DL","Jr","371","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Jarzynka, Matt","Neb","DL","Sr","372","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Jean-Baptiste, Javontae","OHSt","DL","Fr","373","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jefferson, Pernell","Neb","LB","So","374","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jennings, Deion","Rut","LB","Fr","375","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jester, Hayden","OHSt","LB","Jr","376","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeter, Donovan","Mich","DL","So","377","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johns, Tim","Purd","LB","Fr","378","WW","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, D.J.","Iowa","DB","Fr","379","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Donovan","PSU","DB","Fr","380","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Jamar","Ind","DB","Fr","381","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Jan","PSU","LB","Jr","382","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Johnson, Jerome","Ind","DL","So","383","FA","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Joseph","Neb","LB","Fr","384","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Lawrence","Purd","DL","Fr","385","WW","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Patrick","Wisc","DB","Jr","386","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Ron","Mich","DL","Jr","387","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Johnson, Tyler","Wisc","LB","Jr","388","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Johnson, Tyreke","OHSt","DB","Fr","389","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Amani","Iowa","LB","Jr","390","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Cam","Ind","LB","Fr","391","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Cam'ron","Neb","DB","Fr","392","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Cornel","Purd","LB","So","393","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Deon","MD","DB","Fr","394","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Dre'Mont","OHSt","DL","Jr","395","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Jones, Keandre","OHSt","LB","Jr","396","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Keiwan","Purd","DL","Sr","397","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Jones, Khalid","NW","LB","Fr","398","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Naquan","MSU","DL","So","399","FA","UtSt Fri 7:00PM","0","0","3","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jones, Reakwon","Ind","LB","Jr","400","FA","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Jones, Reuben","Mich","DL","Sr","401","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Jones, Shamar","Ind","DL","Fr","402","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan, Ellison","PSU","DL","So","403","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan, Grant","Neb","LB","So","404","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan, Spencer","Neb","LB","So","405","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph, Daniel","PSU","DL","So","406","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph, Kerby","Ill","DB","Fr","407","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jusevitch, Jordan","Ind","DB","Fr","408","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jutwreten, Robin","Rut","DL","Fr","409","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kallenberger, Jack","Iowa","DL","Jr","410","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Karel, Reid","Neb","DB","Jr","411","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Katshir, Charlie","PSU","LB","Fr","412","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kelly-Powell, Jaylen","Mich","DB","So","413","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kemp, Carlo","Mich","DL","Jr","414","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kent, Trevor","NW","DL","Fr","415","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kern, Jack","Minn","DL","Fr","416","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"King, Jonathan","Ind","DL","Fr","417","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"King, Sedrick","Neb","LB","Sr","418","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Klemp, Logan","Iowa","LB","Fr","419","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Knight, James","Ill","LB","So","420","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Knight, Qwuantrezz","MD","DB","Jr","421","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Koerner, Jack","Iowa","DB","Fr","422","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kromah, Jamree","Rut","DL","Fr","423","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Landers, Robert","OHSt","DL","Jr","424","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Larry, Tobias","Purd","LB","So","425","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lattimore, Cedrick","Iowa","DL","Jr","426","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Layne, Justin","MSU","DB","Jr","427","FA","UtSt Fri 7:00PM","0","0","3","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Layne, Raheem","Ind","DB","So","428","FA","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lee Jr., Eric","Neb","DB","Jr","429","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Leius, Jack","Minn","DB","So","430","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Leota, Andrew","NW","DL","Fr","431","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lewis, Marcus","MD","DB","Jr","432","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Linderbaum, Tyler","Iowa","DL","Fr","433","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lingenfelter, Ben","Neb","DL","Fr","434","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Long, David","Mich","DB","Jr","435","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Long, Dominique","MSU","DB","So","436","FA","UtSt Fri 7:00PM","0","0","3","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Loudermilk, Isaiahh","Wisc","DL","So","437","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luby, John","Mich","DL","Sr","438","WW","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luketa, Jesse","PSU","LB","Fr","439","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lumor, Elorm","Rut","DL","So","440","FA","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lyles, Kayden","Wisc","DL","Fr","441","WW","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mackey, Dedrick","Purd","DB","Fr","442","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Maddox-Williams, Tyreek","Rut","LB","So","443","FA","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mafe, Boye","Minn","DL","Fr","444","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mais, Tyler","Wisc","DB","Fr","445","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Major, Kenneth","Purd","DB","Fr","446","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mandryk, Jack","MSU","DB","Fr","447","FA","UtSt Fri 7:00PM","0","0","3","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mann, Grayson","NW","LB","Fr","448","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marchese, Jimmy","Ill","LB","Jr","449","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Marchese, Michael","Ill","DB","So","450","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marks, Jeff","Purd","DL","Fr","451","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marshall, Anthony","Rut","DB","Fr","452","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Martin, Jartavius","Ill","DB","Fr","453","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Martin, Kamal","Minn","LB","Jr","454","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Maskalunas, Mike","Wisc","LB","So","455","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mason, Tijaun","Rut","DL","Fr","456","FA","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matthews, Devon","Ind","DB","Fr","457","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mayo, Alonzo","NW","DB","Jr","458","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"McCabe, Gavin","Ind","DL","Fr","459","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McCallum, Lane","Neb","DB","Fr","460","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McCullough, Ahmad","MD","LB","Fr","461","WW","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McCurry, Ryan","Mich","DB","Fr","462","WW","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McDonald, Bishop","Minn","DB","Jr","463","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McDonald, Jayden","Iowa","LB","Fr","464","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McDonald, Jeremiah","NW","DB","Fr","465","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McEachern, Alec","Ill","LB,DB","Fr","466","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McGinnis, Michael","Ind","LB","Sr","467","FA","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"McGrone, Cameron","Mich","LB","Fr","468","WW","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McIntyre, Peter","NW","LB","Fr","469","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McLean, Adam","MD","DL","Jr","470","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"McPhearson, Zech","PSU","DB","So","471","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"McWilliams III, Robert","Purd","DL","Fr","472","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mcfadden, Micah","Ind","LB","Fr","473","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Merriweather, Kaevon","Iowa","DB","Fr","474","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Metellus, Josh","Mich","DB","Jr","475","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mickens, Zamir","Rut","DB","Fr","476","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Milan, Jamal","Ill","DL","Jr","477","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Milani, John","Iowa","DB","Jr","478","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Miller, Alex","NW","DL","Jr","479","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miller, B'Ahmad","MD","DL","Fr","480","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miller, Bruce","MD","LB","Sr","481","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miller, Collin","Neb","LB","So","482","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miller, James","Ind","LB","Fr","483","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miller, Jarvis","PSU","LB","Jr","484","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Miller, Samdup","NW","DL","So","485","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miller, Shareef","PSU","DL","Jr","486","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Miner, Jordan","PSU","DB","Fr","487","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitchell, Matt","Mich","DB","Sr","488","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Mitchell, Teradja","OHSt","LB","Fr","489","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mondesir, Marc","Ill","DL,LB","So","490","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mone, Bryan","Mich","DL","Sr","491","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Monroe, Ayron","PSU","DB","Jr","492","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Montgomery, Freddie","MD","DB","So","493","WW","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Montgomery, Ken","MD","DB","Fr","494","WW","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Moore, Gary","Minn","DL","Sr","495","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Morgan, Cade","Purd","LB","Fr","496","WW","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Morrison, Jake","Iowa","DL","Fr","497","WW","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mosley, Jordan","MD","LB","Fr","498","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mosley, Navon","Purd","DB","Jr","499","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Moss, Riley","Iowa","DB","Fr","500","WW","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mossburg, Brent","MSU","LB","Fr","501","FA","UtSt Fri 7:00PM","0","0","3","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mueller, Erik","NW","LB","So","502","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mullens, Isaiah","Wisc","DL","Fr","503","WW","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Murtaugh, Drew","Ill","LB","So","504","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mustipher, PJ","PSU","DL","Fr","505","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Myers, Carl","Mich","DL","Jr","506","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"N-Okonji, Abi","Minn","DL","Fr","507","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nchami, Durell","MD","LB","Fr","508","FA","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Neal, DaiShon","Neb","DL","Jr","509","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Neal, Lorenzo","Purd","DL","Jr","510","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Neff, Justin","PSU","DB","Fr","511","FA","App Sat 3:30PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nelson, Anthony","Iowa","DL","Jr","512","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Nelson, Nathan","Iowa","DL","Fr","513","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nelson, Ryan","Mich","LB","Fr","514","WW","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nelson, Scott","Wisc","DB","Fr","515","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Newborg, Jake","Iowa","DL","Jr","516","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Newell, Peyton","Neb","DL","Sr","517","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Newsome II, Greg","NW","DB","Fr","518","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Niemann, Nick","Iowa","LB","So","519","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nixon, Daviyon","Iowa","DL","So","520","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Norman, Jiah","MSU","DB","Fr","521","FA","UtSt Fri 7:00PM","0","0","3","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Norris, Madison","Ind","DL","Fr","522","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Novak-Goar, Connor","Minn","DL","So","523","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nwankwo, Chike","Rut","LB","Fr","524","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"O'Rourke, Devin","NW","DL","Fr","525","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Offerdahl, Jameson","Mich","LB","Sr","526","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Ojemudia, Michael","Iowa","DB","Jr","527","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Okudah, Jeffrey","OHSt","DB","So","528","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oladipo, Lere","Ill","DL","Fr","529","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Olayinka, Oladimeji","MD","LB","Fr","530","WW","Tex Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oliver, Braelen","Minn","LB","Fr","531","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
