"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Cesarz, Ethan","Wisc","LB","Fr","724","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Chamberlain, Bryce","Mich","LB","Fr","725","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Chizmar, Max","PSU","LB","Fr","726","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Clark, Braxton","Neb","DB","Fr","727","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cochran, Tyler","Mich","DB","Jr","728","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Coghlan, Sean","Ill","LB","Fr","729","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Colbert, Djimon","Iowa","LB,DB","Fr","730","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cone, Madison","Wisc","DB","So","731","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Connelly, Ryan","Wisc","LB","Sr","732","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Cook, Wyatt","MD","LB","Sr","733","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Cooper, Jake","PSU","LB","Sr","734","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Cooper, Jonathon","OHSt","DL","Jr","735","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Cornell, Jashon","OHSt","DL","Jr","736","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Coughlin, Carter","Minn","LB","Jr","737","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Cowart, Byron","MD","DL","Jr","738","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Cox, Aaron","OHSt","DL","So","739","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Cox, Ethan","Neb","DB","Fr","740","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Craddieth, Dallas","Iowa","DB","Fr","741","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cravaack, Jack","Purd","DL","Fr","742","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Crawford, Jonathan","Ind","DB","Sr","743","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Creamer, Trey","Iowa","DB","Fr","744","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Criddle, Alex","Purd","DL","Jr","745","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Culpepper, Judge","PSU","DL","Fr","746","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Currens, Seth","Wisc","DB","So","747","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Daniel II, PC","Ill","DB","Fr","748","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Daniels, Allen","Purd","DL","Fr","749","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Daniels, Damion","Neb","DL","Fr","750","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Daniels, Joseph","Ind","DB","Fr","751","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Davis, Alex","Neb","LB","Jr","752","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Davis, Carlos","Neb","DL","Jr","753","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Davis, Isaiah","MD","LB","Jr","754","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Davis, Jared","Mich","DB","So","755","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Davis, Khalil","Neb","DL","Jr","756","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Davis, RaVon","MD","DB","Sr","757","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Day, David","Purd","DB","Jr","758","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Day, Parker","Rut","DB","Fr","759","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"DeGroot, Dawson","Ill","DB","So","760","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"DeLattiboudere, Winston","Minn","DL","Jr","761","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Deen, Branson","Purd","DL","Fr","762","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Dever, Kevin","OHSt","DB","So","763","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Devers, Tai'yon","Minn","DL","Jr","764","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Di Leo, Frank","PSU","LB","Jr","765","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Dicerbo, Antonio","MD","DL","So","766","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Dietzen, Boyd","Wisc","DL","Fr","767","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Dinsdale, Colton","Iowa","DB","Jr","768","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dismuke, Marquel","Neb","DB","So","769","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Dix, Donnell","PSU","DL","Sr","770","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Dixon, Breon","Neb","LB,DB","So","771","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Dixon, D'Cota","Wisc","DB","Sr","772","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Domann, JoJo","Neb","DB","So","773","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Donald, Noah","OHSt","DL","Jr","774","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Dowell, Andrew","MSU","LB","Sr","775","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Dowell, David","MSU","DB","Jr","776","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Doyle, Dillon","Iowa","LB","Fr","777","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Drobocky, Dane","Mich","DL","Jr","778","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"DuMond, Joe","PSU","DL,LB","Jr","779","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Duggan, Jaohne","Rut","DL","Fr","780","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Dunaway, Jack","Mich","LB","Sr","781","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Durr, Coney","Minn","DB","Jr","782","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Duwa, Levi","Iowa","DL","Fr","783","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dvorak, Wes","Iowa","DB","Jr","784","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Dwumfour, Michael","Mich","DL","Jr","785","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Edwards, T.J.","Wisc","LB","Sr","786","FA","W Ky Fri 9:00PM","0","0","100%","131","5","-"
"Egbuaba, Nnamdi","MD","LB","Sr","787","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Eifler, Milo","Ill","LB","So","788","WW","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Eley, Ayinde","MD","LB","Fr","789","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Ellis, Ray","Purd","DL","Sr","790","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ellis, Tino","MD","DB","Jr","791","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Epenesa, A.J.","Iowa","DL","So","792","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Estes, Rey","Minn","DB","Fr","793","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Evans, Joe","Iowa","LB","Fr","794","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Everett, Gavin","Ind","DL","Jr","795","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Faison-Walden, Brelin","PSU","LB","Fr","796","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Fakasiieiki, Semisi","Purd","DL,LB","So","797","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Fakih, Adam","Mich","LB","So","798","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Fankhauser, Owen","OHSt","DB","Jr","799","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Farmer, Koa","PSU","LB","Sr","800","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Farrar, Arrington","Wisc","LB","Sr","801","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Fatukasi, Olakunle","Rut","LB","So","802","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Faustin, Sammy","Mich","DB","Fr","803","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Feist, Colton","Neb","DL","Fr","804","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Ferguson, Tyrin","Neb","LB","Jr","805","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Fisher, Paddy","NW","LB","So","806","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Fitzgerald, Bryant","Ind","DB","Fr","807","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Flythe, Vincent","MD","DB","Fr","808","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Fogg, Tyshon","Rut","LB","So","809","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Fontaine, Austin","MD","DL","Fr","810","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Fox, Nathan","NW","LB","Jr","811","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Franklin, Jaylan","Wisc","LB","Fr","812","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Frederick, Corbin","Neb","DB","Fr","813","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Friday, Tyler","OHSt","DL","Fr","814","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Fuller, Jordan","OHSt","DB","Jr","815","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Furbush, Noah","Mich","LB","Sr","816","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gaddy, Brandon","MD","DL","Fr","817","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gaddy, Breyon","MD","DL","Fr","818","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gallagher, Blake","NW","LB","So","819","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gant, Dallas","OHSt","LB","Fr","820","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garrett, Haskell","OHSt","DL","So","821","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garvin, Jelani Ray","Rut","DB","Jr","822","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Gary, Rashan","Mich","DL","Jr","823","FA","@ND Sat 7:30PM","0","0","100%","253","9","-"
"Gay, Isaiah","Ill","DL","So","824","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Gaziano, Joe","NW","DL","Jr","825","FA","@Purd Thu 8:00PM","0","0","100%","259","4","-"
"George, Joey","Mich","DL","Fr","826","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gervase, Jake","Iowa","DB","Sr","827","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Gervin, Kalon","MSU","DB","Fr","828","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Gibson, Jerry","Minn","DL","Sr","829","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Gifford, Luke","Neb","LB","Sr","830","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Gil, Devin","Mich","LB","Jr","831","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Givens, Kevin","PSU","DL","Jr","832","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Glackin, Jango","NW","LB","So","833","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Glasgow, Cherokee","MD","DL","Fr","834","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Glasgow, Jordan","Mich","LB,DB","Sr","835","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Goens, Trent","NW","DL","Jr","836","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Goetz, C.J.","Wisc","LB","Fr","837","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Goldsberry, Owen","Mich","DB","Fr","838","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Golston, Chauncey","Iowa","DL","So","839","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Gooden, Mark","NW","DL","So","840","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Gordon, Trent","PSU","DB","Fr","841","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Gotay, Fa'Najae","MD","LB","Fr","842","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Grady, Griffin","Wisc","LB","So","843","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Gray, Vincent","Mich","DB","Fr","844","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Gemon","Mich","DB","Fr","845","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, German","Mich","DB","Fr","846","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Kendrick","Ill","DL","Fr","847","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green, Stanley","Ill","DB","Jr","848","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green-May, Izayah","Wisc","LB","Fr","849","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Griggs, Jason","Rut","DL","So","850","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Grodman, Louis","Mich","DB","Sr","851","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gross-Matos, Yetur","PSU","DL","So","852","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Guthrie, Trenton","Minn","LB","Fr","853","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hall, Nate","NW","LB","Sr","854","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hamdan, Zaid","OHSt","DL","Fr","855","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hamilton, Davon","OHSt","DL","Jr","856","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hampton, A.J.","NW","DB","Fr","857","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hampton, Saquan","Rut","DB","Sr","858","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Hankins, Matt","Iowa","DB","So","859","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hansard, Fred","PSU","DL","Fr","860","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hansen, Jake","Ill","LB","So","861","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hardge III, Ron","Ill","DB","Fr","862","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Harding, Dele","Ill","LB","Jr","863","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hardy, Kamal","Purd","DB","Sr","864","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Harris, Justus","Minn","DB","So","865","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Harrison, Malik","OHSt","LB","Jr","866","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hartage, Montre","NW","DB","Sr","867","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hartlaub, Drew","PSU","DB","Fr","868","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Harvey, Noah","MSU","LB","Fr","869","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Hawkins, Aeneas","PSU","DL","Fr","870","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hawkins, Brad","Mich","DB","So","871","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Hayes, Damon","Rut","DB","Jr","872","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Head Jr., James","Ind","DL","Fr","873","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Henderson, Xavier","MSU","DB","Fr","874","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Henningsen, Matt","Wisc","DL","Fr","875","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hesse, Parker","Iowa","DL","Sr","876","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hester, Kiy","Rut","DB","Sr","877","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Heyroth, Jacob","Wisc","LB","Fr","878","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hickcox, Noah","Minn","DL","Fr","879","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hicks, Faion","Wisc","DB","Fr","880","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Higgins, Kai","Purd","DL","Jr","881","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hill, Lavert","Mich","DB","Jr","882","FA","@ND Sat 7:30PM","0","0","100%","261","9","-"
"Hill, Ronnie","Purd","DB","Jr","883","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hiller, Austin","NW","DB","Fr","884","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hilliard, Justin","OHSt","LB","Jr","885","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hittle, Logan","OHSt","LB","Jr","886","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hobbs, Nate","Ill","DB","So","887","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hockaday, Jack","Iowa","LB","Sr","888","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hollins, Jacob","Ill","LB","Fr","889","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Holmes, Ezekiel","Ill","DL","Fr","890","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Honas, Will","Neb","LB","Jr","891","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Hooker, Amani","Iowa","DB","Jr","892","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Hooker, Marcus","OHSt","DB","Fr","893","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Howard, Keiron","MD","DL","Jr","894","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Howden, Jordan","Minn","DB","Fr","895","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Howe, Kraig","Wisc","DL","Jr","896","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hudetz, Troy","NW","LB","So","897","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hudson, Khaleke","Mich","LB,DB","Jr","898","FA","@ND Sat 7:30PM","0","0","100%","43","9","-"
"Huff, Jacob","Minn","DB","Sr","899","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Huff, Julian","Minn","LB","Sr","900","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hughes, Casey","Mich","DB","Sr","901","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Humphries, Isaiah","PSU","DB","Fr","902","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hutchinson, Aidan","Mich","DL","Fr","903","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Irving-Bey, Deron","Mich","DL","So","904","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Izien, Christian","Rut","DB","Fr","905","WW","TxSt Sat 12:00PM","0","0","-","-","9","-"
"Jackson, Antwuan","OHSt","DL","So","906","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jackson, Bryce","NW","DB","Fr","907","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jackson, Damian","Neb","DL","Fr","908","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Kenyon","Ill","DL","Jr","909","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jackson, Lamar","Neb","DB","Jr","910","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Will","Neb","DB","Jr","911","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jacobus, Dalles","Iowa","DL","So","912","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"James, Isaac","Ind","DB","Jr","913","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jansen, Garret","Iowa","DL","Jr","914","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jarzynka, Matt","Neb","DL","Sr","915","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jean-Baptiste, Javontae","OHSt","DL","Fr","916","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jefferson, Pernell","Neb","LB","So","917","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jennings, Deion","Rut","LB","Fr","918","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Jester, Hayden","OHSt","LB","Jr","919","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jeter, Donovan","Mich","DL","So","920","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johns, Tim","Purd","LB","Fr","921","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, D.J.","Iowa","DB","Fr","922","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Johnson, Donovan","PSU","DB","Fr","923","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Jamar","Ind","DB","Fr","924","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Jan","PSU","LB","Jr","925","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Jerome","Ind","DL","So","926","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Joseph","Neb","LB","Fr","927","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Johnson, Lawrence","Purd","DL","Fr","928","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, Patrick","Wisc","DB","Jr","929","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Ron","Mich","DL","Jr","930","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johnson, Tyler","Wisc","LB","Jr","931","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Tyreke","OHSt","DB","Fr","932","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Amani","Iowa","LB","Jr","933","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jones, Cam","Ind","LB","Fr","934","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Cam'ron","Neb","DB","Fr","935","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jones, Cornel","Purd","LB","So","936","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Deon","MD","DB","Fr","937","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Jones, Dre'Mont","OHSt","DL","Jr","938","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Keandre","OHSt","LB","Jr","939","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Keiwan","Purd","DL","Sr","940","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Khalid","NW","LB","Fr","941","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jones, Naquan","MSU","DL","So","942","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Jones, Reakwon","Ind","LB","Jr","943","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Reuben","Mich","DL","Sr","944","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Jones, Shamar","Ind","DL","Fr","945","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jordan, Ellison","PSU","DL","So","946","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Jordan, Grant","Neb","LB","So","947","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jordan, Spencer","Neb","LB","So","948","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Joseph, Daniel","PSU","DL","So","949","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Joseph, Kerby","Ill","DB","Fr","950","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jusevitch, Jordan","Ind","DB","Fr","951","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jutwreten, Robin","Rut","DL","Fr","952","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Kallenberger, Jack","Iowa","DL","Jr","953","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Karel, Reid","Neb","DB","Jr","954","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Katshir, Charlie","PSU","LB","Fr","955","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Kelly-Powell, Jaylen","Mich","DB","So","956","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kemp, Carlo","Mich","DL","Jr","957","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kent, Trevor","NW","DL","Fr","958","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Kern, Jack","Minn","DL","Fr","959","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"King, Jonathan","Ind","DL","Fr","960","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"King, Sedrick","Neb","LB","Sr","961","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Kinnel, Tyree","Mich","DB","Sr","962","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Klemp, Logan","Iowa","LB","Fr","963","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Knight, James","Ill","LB","So","964","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Knight, Qwuantrezz","MD","DB","Jr","965","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Koerner, Jack","Iowa","DB","Fr","966","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Kromah, Jamree","Rut","DL","Fr","967","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Kulka, Brett","MD","DL","Sr","968","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Landers, Robert","OHSt","DL","Jr","969","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Larry, Tobias","Purd","LB","So","970","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Lattimore, Cedrick","Iowa","DL","Jr","971","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Layne, Justin","MSU","DB","Jr","972","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Layne, Raheem","Ind","DB","So","973","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Lee Jr., Eric","Neb","DB","Jr","974","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Leius, Jack","Minn","DB","So","975","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Leota, Andrew","NW","DL","Fr","976","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Lewis, Marcus","MD","DB","Jr","977","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Linderbaum, Tyler","Iowa","DL","Fr","978","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Lingenfelter, Ben","Neb","DL","Fr","979","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Long, David","Mich","DB","Jr","980","FA","@ND Sat 7:30PM","0","0","100%","187","9","-"
"Long, Dominique","MSU","DB","So","981","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Loudermilk, Isaiahh","Wisc","DL","So","982","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
